Sentence: 0	[subject, predicate, object, confidence level] 
Sentence: 617	[Lincoln,am on,April 15,0.5562146089014935]  

Sentence: 617	[Lincoln,remaining for,nine hours,1.0]  

Sentence: 617	[Lincoln,died on,April 15,1.0]  

Sentence: 617	[Lincoln,died,remaining,1.0]  

Sentence: 617	[Lincoln,died,remaining in coma,1.0]  

Sentence: 617	[Lincoln,am on,at 7:22 April 15,0.5562146089014935]  

Sentence: 617	[Lincoln,died,remaining for nine hours,1.0]  

Sentence: 617	[Lincoln,died on,at 7:22 April 15,1.0]  

Sentence: 617	[Lincoln,died,remaining in coma for nine hours,1.0]  

Sentence: 617	[Lincoln,remaining in,coma,1.0]  

 
 
Sentence: 619	[Lincoln 's body,was escorted in,rain,1.0]  

Sentence: 619	[Lincoln 's body,was escorted,city 's church bells rang,1.0]  

Sentence: 619	[Lincoln 's body,was,then escorted in rain to White House,1.0]  

Sentence: 619	[Lincoln 's body,was,then escorted,1.0]  

Sentence: 619	[Lincoln 's body,was escorted in,rain to White House,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was escorted in,rain to White House,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was escorted,city 's church bells rang,1.0]  

Sentence: 619	[Lincoln 's body,was,then escorted in rain,1.0]  

Sentence: 619	[Lincoln 's body,was,then escorted in rain by bareheaded Union officers,1.0]  

Sentence: 619	[city,has,church bells,1.0]  

Sentence: 619	[Lincoln 's body,was,escorted,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was,then escorted in rain to White House,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was,then escorted,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was escorted in,rain to White House by bareheaded Union officers,1.0]  

Sentence: 619	[Lincoln 's body,was,then escorted in rain to White House by bareheaded Union officers,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was escorted in,rain,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was,then escorted in rain by bareheaded Union officers,1.0]  

Sentence: 619	[Lincoln 's body,was escorted in,rain to White House by bareheaded Union officers,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was,then escorted in rain to White House by bareheaded Union officers,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was,escorted,1.0]  

Sentence: 619	[Lincoln,has,flag-enfolded body,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was escorted in,rain by bareheaded Union officers,1.0]  

Sentence: 619	[Lincoln 's flag-enfolded body,was,then escorted in rain,1.0]  

Sentence: 619	[Lincoln 's body,was escorted in,rain by bareheaded Union officers,1.0]  

 
Sentence: 620	[Lincoln,has,death,1.0]  

Sentence: 620	[President Johnson,was sworn in at,10:00 am,1.0]  

 
Sentence: 621	[President,lay in,East Room,1.0]  

Sentence: 621	[late President,lay in,state,1.0]  

Sentence: 621	[late President,lay in,East Room,1.0]  

Sentence: 621	[President,lay in,state,1.0]  

 
Sentence: 622	[Lincoln,remains,stopping at many cities across North for memorials attended,1.0]  

Sentence: 622	[Lincoln,stopping at,cities across North,1.0]  

Sentence: 622	[Lincoln Special train,decorated in,bunting,0.4741322147239937]  

Sentence: 622	[Lincoln funeral train,decorated in,black bunting,0.4741322147239937]  

Sentence: 622	[Lincoln Special funeral train,decorated in,black bunting,0.4741322147239937]  

Sentence: 622	[Lincoln,remains on,slow waypoint journey,1.0]  

Sentence: 622	[Lincoln Special funeral train,decorated in,bunting,0.4741322147239937]  

Sentence: 622	[Lincoln,stopping at,many cities across North,1.0]  

Sentence: 622	[hat,is in,hand,1.0]  

Sentence: 622	[Lincoln train,decorated in,black bunting,0.4741322147239937]  

Sentence: 622	[Lincoln,remains on,slow circuitous waypoint journey,1.0]  

Sentence: 622	[Lincoln,remains on,slow circuitous waypoint journey from Washington D.C.,1.0]  

Sentence: 622	[Lincoln,remains on,circuitous waypoint journey,1.0]  

Sentence: 622	[Lincoln,remains on,waypoint journey from Washington D.C. to Springfield,1.0]  

Sentence: 622	[caskets,were,transported,1.0]  

Sentence: 622	[Lincoln,remains,stopping at cities across North for large-scale memorials attended,1.0]  

Sentence: 622	[Lincoln train,decorated in,bunting,0.4741322147239937]  

Sentence: 622	[Lincoln,remains on,slow circuitous waypoint journey from Washington D.C. to Springfield,1.0]  

Sentence: 622	[Lincoln,remains,stopping at cities across North,1.0]  

Sentence: 622	[Lincoln,remains,stopping at many cities across North for large-scale memorials,1.0]  

Sentence: 622	[Lincoln,remains on,circuitous waypoint journey from Washington D.C.,1.0]  

Sentence: 622	[Lincoln,remains on,slow waypoint journey from Washington D.C. to Springfield,1.0]  

Sentence: 622	[Lincoln,remains,stopping at many cities across North,1.0]  

Sentence: 622	[Lincoln,remains on,slow waypoint journey from Washington D.C.,1.0]  

Sentence: 622	[Lincoln funeral train,decorated in,bunting,0.4741322147239937]  

Sentence: 622	[Lincoln,remains on,circuitous waypoint journey from Washington D.C. to Springfield,1.0]  

Sentence: 622	[Lincoln,remains on,waypoint journey from Washington D.C.,1.0]  

Sentence: 622	[informal trackside tributes,is with,bands,1.0]  

Sentence: 622	[Lincoln,remains on,waypoint journey,1.0]  

Sentence: 622	[his final journey,is with,his son Willie,1.0]  

Sentence: 622	[Lincoln,remains,stopping at many cities across North for memorials,1.0]  

Sentence: 622	[Lincoln,remains,stopping at cities across North for memorials,1.0]  

Sentence: 622	[Lincoln,remains,stopping at cities across North for large-scale memorials,1.0]  

Sentence: 622	[Lincoln Special train,decorated in,black bunting,0.4741322147239937]  

Sentence: 622	[Lincoln,remains,stopping at cities across North for memorials attended,1.0]  

Sentence: 622	[Lincoln,remains,stopping at many cities across North for large-scale memorials attended,1.0]  

 
Sentence: 623	[Lincoln,one of,four poems,1.0]  

Sentence: 623	[Lincoln,one,four poems,0.9653940326531731]  

Sentence: 623	[Lincoln,one of,four poems,0.9653940326531731]  

Sentence: 623	[he,wrote about,president,1.0]  

Sentence: 623	[he,wrote about,assassinated president,1.0]  

Sentence: 623	[Lilacs,Last in,Dooryard Bloom,1.0]  

 
 
Sentence: 625	[they,had lost,their Moses,1.0]  

Sentence: 625	[African-Americans,were,especially moved,1.0]  

Sentence: 625	[African-Americans,were,moved,1.0]  

 
Sentence: 626	[grief,outpouring of was,In larger sense response,1.0]  

Sentence: 626	[response,is In,larger sense,1.0]  

Sentence: 626	[many men,is in,war,1.0]  

Sentence: 626	[outpouring,was in,In larger sense response,1.0]  

Sentence: 626	[grief,outpouring of was,response,1.0]  

Sentence: 626	[grief,outpouring of was,In sense response,1.0]  

Sentence: 626	[outpouring,was in,In sense response,1.0]  

Sentence: 626	[outpouring,was in,response,1.0]  

 
Sentence: 627	[Lincoln,was,religious,1.0]  

Sentence: 627	[Lincoln,was,religious,1.0]  

Sentence: 627	[painting,was,religious,1.0]  

Sentence: 627	[painting,is in,1869,1.0]  

Sentence: 627	[skeptic,is in,words of biographer,1.0]  

 
Sentence: 628	[Lincoln,has,frequent use of religious imagery,1.0]  

Sentence: 628	[imagery,frequent use of been,device appeal to his audiences,1.0]  

Sentence: 628	[religious imagery,use of been,device appeal to his audiences,1.0]  

Sentence: 628	[Lincoln 's frequent use,been device,appeal to his audiences,1.0]  

Sentence: 628	[religious imagery,frequent use of been,device appeal to his audiences,1.0]  

Sentence: 628	[imagery,use of been,device appeal to his audiences,1.0]  

Sentence: 628	[Lincoln 's use,been device,appeal,1.0]  

Sentence: 628	[religious imagery,frequent use of been,device appeal,1.0]  

Sentence: 628	[imagery,frequent use of been,device appeal,1.0]  

Sentence: 628	[Lincoln 's use,been device,appeal to his audiences,1.0]  

Sentence: 628	[religious imagery,use of been,device appeal,1.0]  

Sentence: 628	[Lincoln 's frequent use,been device,appeal,1.0]  

Sentence: 628	[imagery,use of been,device appeal,1.0]  

 
Sentence: 629	[he,frequently attended with,his wife,1.0]  

Sentence: 629	[he,attended with,his wife,1.0]  

 
Sentence: 630	[he,was,deeply familiar,1.0]  

Sentence: 630	[he,was deeply familiar with,Bible,1.0]  

Sentence: 630	[he,was familiar with,Bible,1.0]  

Sentence: 630	[he,was,familiar,1.0]  

Sentence: 630	[he,However was familiar with,Bible,1.0]  

Sentence: 630	[he,praised,it,1.0]  

Sentence: 630	[he,was,However deeply familiar,1.0]  

Sentence: 630	[he,However was deeply familiar with,Bible,1.0]  

Sentence: 630	[he,was,However familiar,1.0]  

 
Sentence: 631	[respected,beliefs of,others,0.9396984743018822]  

Sentence: 631	[He,was private about,his beliefs,1.0]  

Sentence: 631	[He,respected,beliefs of others,1.0]  

Sentence: 631	[He,was,private,1.0]  

Sentence: 631	[He,respected,beliefs,1.0]  

 
 
Sentence: 633	[he,However did believe in,all-powerful God,1.0]  

Sentence: 633	[he,did believe in,God,1.0]  

Sentence: 633	[he,However did believe in,God,1.0]  

Sentence: 633	[he,expressing beliefs in,major speeches,1.0]  

Sentence: 633	[he,did believe in,all-powerful God,1.0]  

Sentence: 633	[he,expressing beliefs in,speeches,1.0]  

Sentence: 633	[he,expressing,beliefs,1.0]  

 
Sentence: 634	[Lincoln,subscribed In,1840s,1.0]  

Sentence: 634	[belief,was,controlled,1.0]  

Sentence: 634	[Lincoln,subscribed to,Doctrine,1.0]  

Sentence: 634	[Lincoln,subscribed to,Doctrine of Necessity,1.0]  

Sentence: 634	[belief,was controlled by,power,1.0]  

Sentence: 634	[belief,was controlled by,higher power,1.0]  

 
Sentence: 635	[he,regarded,republicanism,1.0]  

Sentence: 635	[he,regarded republicanism with,religious reverence,1.0]  

Sentence: 635	[he,regarded,republicanism of Fathers,1.0]  

Sentence: 635	[Lincoln,rarely used,language,1.0]  

Sentence: 635	[Lincoln,used,imagery,1.0]  

Sentence: 635	[Lincoln,believed in,providence,1.0]  

Sentence: 635	[Lincoln,rarely used,imagery,1.0]  

Sentence: 635	[Lincoln,believed In,1850s,1.0]  

Sentence: 635	[Lincoln,used,language of evangelicals,1.0]  

Sentence: 635	[he,regarded,republicanism of Founding Fathers,1.0]  

Sentence: 635	[he,regarded republicanism with,almost religious reverence,1.0]  

Sentence: 635	[he,republicanism of,Fathers,0.7815827379259824]  

Sentence: 635	[Lincoln,used,language,1.0]  

Sentence: 635	[Lincoln,rarely used,language of evangelicals,1.0]  

Sentence: 635	[he,regarded republicanism with,reverence,1.0]  

Sentence: 635	[he,republicanism of,Founding Fathers,0.7815827379259824]  

Sentence: 635	[imagery,language of,evangelicals,0.9357317888293953]  

 
Sentence: 636	[Lincoln,frequently expressed,need depend on God,1.0]  

Sentence: 636	[Lincoln,frequently expressed,need depend,1.0]  

Sentence: 636	[Lincoln,more frequently expressed,need depend on God,1.0]  

Sentence: 636	[Lincoln,need,depend on God,0.38974776113192844]  

Sentence: 636	[Lincoln,expressed,need depend on God,1.0]  

Sentence: 636	[Lincoln,more frequently expressed,need depend,1.0]  

Sentence: 636	[he,suffered,death,1.0]  

Sentence: 636	[he,suffered,death of his son,1.0]  

Sentence: 636	[Lincoln,need,depend,0.38974776113192844]  

Sentence: 636	[Lincoln,expressed,need depend,1.0]  

 
Sentence: 637	[death,is in,February 1862,1.0]  

Sentence: 637	[Lincoln,look for,answers,1.0]  

Sentence: 637	[Lincoln,look toward,religion,1.0]  

 
Sentence: 638	[severity,was,why necessary,1.0]  

Sentence: 638	[severity,was necessary from,divine standpoint,1.0]  

Sentence: 638	[severity,was,necessary,1.0]  

Sentence: 638	[severity,was necessary from,standpoint,1.0]  

Sentence: 638	[severity,was,why from divine standpoint necessary,1.0]  

Sentence: 638	[Lincoln,considered After,Willie 's death,1.0]  

Sentence: 638	[severity,was,why from standpoint necessary,1.0]  

Sentence: 638	[Willie,After,death,1.0]  

 
Sentence: 639	[God,saved Union without,human contest,1.0]  

Sentence: 639	[God,saved,Union,1.0]  

Sentence: 639	[He,wrote at,time,1.0]  

Sentence: 639	[God,saved Union without,contest,1.0]  

 
 
Sentence: 641	[He,give victory at_time,day,1.0]  

 
 
Sentence: 643	[he,reportedly told,his wife,1.0]  

Sentence: 643	[he,told,his wife,1.0]  

Sentence: 643	[Lincoln,was,assassinated,1.0]  

 
Sentence: 644	[health,Medical of,Abraham Lincoln Several claims,0.7644804934993003]  

Sentence: 644	[Lincoln 's health,declining before,assassination,1.0]  

Sentence: 644	[mental health,Medical of,Abraham Lincoln claims,0.7644804934993003]  

Sentence: 644	[Lincoln,has,health,1.0]  

Sentence: 644	[health,Medical of,Abraham Lincoln claims,0.7644804934993003]  

Sentence: 644	[mental health,Medical of,Abraham Lincoln Several claims,0.7644804934993003]  

 
 
Sentence: 646	[he,suffered from,rare genetic disorder MEN2b,1.0]  

Sentence: 646	[he,suffered from,rare disorder MEN2b,1.0]  

Sentence: 646	[he,suffered from,disorder MEN2b,1.0]  

Sentence: 646	[he,suffered from,genetic disorder MEN2b,1.0]  

 
Sentence: 647	[Lincoln 's head,is in,photographs,1.0]  

Sentence: 647	[DeMusset,has,sign,1.0]  

Sentence: 647	[Marfan,has,syndrome,1.0]  

Sentence: 647	[his tall appearance,is with,spindly fingers,1.0]  

Sentence: 647	[Lincoln,of,head in photographs,1.0]  

Sentence: 647	[head,sign 's,DeMusset,1.0]  

 
Sentence: 648	[DNA analysis,is,is far refused,1.0]  

Sentence: 648	[DNA analysis,is,is far refused by Grand Army of Republic museum,1.0]  

Sentence: 648	[DNA analysis,is,is refused by Grand Army of Republic museum,1.0]  

Sentence: 648	[DNA analysis,is,is refused by Grand Army of Republic museum in Philadelphia,1.0]  

Sentence: 648	[DNA analysis,is,is far refused by Grand Army,1.0]  

Sentence: 648	[DNA analysis,is,is so far refused by Grand Army,1.0]  

Sentence: 648	[Republic museum,is in,Philadelphia,1.0]  

Sentence: 648	[DNA analysis,is,is so far refused by Grand Army of Republic museum in Philadelphia,1.0]  

Sentence: 648	[DNA analysis,is,is far refused by Grand Army of Republic museum in Philadelphia,1.0]  

Sentence: 648	[DNA analysis,is,is refused by Grand Army,1.0]  

Sentence: 648	[DNA analysis,is,is refused,1.0]  

Sentence: 648	[DNA analysis,is,is so far refused by Grand Army of Republic museum,1.0]  

Sentence: 648	[DNA analysis,is,is so far refused,1.0]  

 
Sentence: 649	[Lincoln,is,consistently ranked,1.0]  

Sentence: 649	[Lincoln,is consistently ranked in,top three,1.0]  

Sentence: 649	[Abraham Lincoln cultural depictions,is In,surveys of U.S. scholars,1.0]  

Sentence: 649	[Lincoln,is,ranked,1.0]  

Sentence: 649	[Lincoln,is ranked in,top three,1.0]  

 
Sentence: 650	[legal scholars,placed,him,1.0]  

Sentence: 650	[scholars,is in,fields of history,1.0]  

Sentence: 650	[scholars,placed second,him,1.0]  

Sentence: 650	[scholars,placed,him,1.0]  

Sentence: 650	[scholars,ranked,Lincoln number one,1.0]  

Sentence: 650	[Lincoln number one,scholars in,fields of history,0.6548714540374085]  

Sentence: 650	[legal scholars,placed second,him,1.0]  

Sentence: 650	[Lincoln number one,scholars in,fields,0.6548714540374085]  

 
Sentence: 651	[Lincoln,has,In presidential ranking polls conducted since 1948 has rated at very top in majority of polls,1.0]  

Sentence: 651	[Lincoln,has,In presidential polls conducted since 1948 has rated at top,1.0]  

Sentence: 651	[Lincoln,has,In presidential ranking polls conducted in United States since 1948 has rated at top in majority,1.0]  

Sentence: 651	[Lincoln,has,has rated at very top in majority of polls,1.0]  

Sentence: 651	[Lincoln,has,In ranking polls conducted since 1948 has rated in majority,1.0]  

Sentence: 651	[Lincoln,has,has rated at very top in majority,1.0]  

Sentence: 651	[Lincoln,has,In ranking polls has rated at top,1.0]  

Sentence: 651	[Lincoln,has,In polls conducted since 1948 has rated at top,1.0]  

Sentence: 651	[Lincoln,has,In polls has rated at top,1.0]  

Sentence: 651	[Lincoln,has,In presidential polls conducted has rated in majority of polls,1.0]  

Sentence: 651	[Lincoln,has,In ranking polls conducted in United States has rated in majority of polls,1.0]  

Sentence: 651	[Lincoln,has,In presidential polls has rated at top in majority of polls,1.0]  

Sentence: 651	[Lincoln,has,In presidential polls conducted in United States has rated at very top in majority,1.0]  

Sentence: 651	[Lincoln,has,In ranking polls conducted in United States has rated at very top in majority,1.0]  

Sentence: 651	[Lincoln,has,In polls conducted in United States since 1948 has rated,1.0]  

Sentence: 651	[Lincoln,has,In presidential ranking polls conducted in United States since 1948 has rated,1.0]  
